mid,uid,content,retweets,comments,star,time
4866815455135142,5042084940,"#chatgpt#
坐等大家用它写论文然后相互撞车…
“帮我写一篇15000字的本科论文，专业是金融管理，基于极值理论的A股市场实证分析，重复率最好控制在15%以下，不要和我的同学一样”
Ai：“好的，稍等…”
啪得一篇论文给你写出来了，导师看了直点头夸你这次写的比上次好，上次是依托答辩，这次像模像样的可以准备毕业了。", 12, 19,155,2023年02月08日 10:18
4866414701447330,5515911489,"大家一定要试试chatGPT,全是科技与狠活??
#ChatGPT#

情感超话

L
马叉子子的微博视频


情感超话", 138, 121,159,2023年02月07日 07:45
4845914189729545,1339188924,"
tablo超话
ig更新：
this shit scary
#chatgpt#
视频内容大概是blo让ChatGPT（一款今年十一月底才发布的人工智能聊天机器人程序，最近很火）给他写一段Epik High风格的Rap，结果写得很好，blo说我不干了我要辞职😂
L
EpikHigh_Skool的微博视频", 149, 13,291,2022年12月12日 18:03
4871549272983617,5498125999,"📝
#用ChatGPT学英语#
、备考雅思
最近很多即友分享了他们用ChatGPT学英语的方法，让人频频感慨效率实在是太高了，相当于请了个随时在线的一对一英语教师，省钱又省时间！既能帮你记单词、学习短语搭配，还能帮你备考雅思口语考试。可以说一个ChatGPT=词根词缀辞典+近义词辞典+搭配辞典+雅思口语老师。
我们把即友的分享整理成了9个学英语的方法，同时注明了对应的prompt，大家可以直接复制替换你想学的单词/搭配，和ChatGPT进行对话学习。
🙌「分享人」即刻昵称：Ⓙzhijie、ⒿJimmyWang、Ⓙglan.eth，推荐大家在即刻也关注下他们，据说后续还会更新更多用ChatGPT学英语的方法！（传送门我给大家放评论区了）
【用法一、记单词-问解释、词源，写例句】
🌟 prompt一键复制
告诉我 xxxx的词性和音标，并使用中文和英文解释该词的意思，同时告诉
我这个词是怎么来的？是如何构造出来的？最后用这个词写3句英文例句。
【用法二、记单词-写故事】
🌟 prompt一键复制
使用xxxx写一个能帮助记忆单词含义的英文故事
【用法三 学单词-问相近英语单词的区别】
🌟 prompt一键复制
xxx和xxx的区别在哪里？
【用法四 学单词-问同词根，词缀的词】
🌟 prompt一键复制
请告诉我由xxx构成的常见英文单词，并解释其中文含义，最后用所有这些词
语写成一个能帮助我记忆单词含义的英文故事。
【用法五、问动词短语搭配】
🌟 prompt一键复制
请告诉我跟Make搭配使用的常见小品词有哪些，并使用这些短语分别写1个英文句子。
【用法六、学习正式与口语的表达】
🌟prompt一键复制
请告诉我“xxx”用英语如何表达？注意，分别用正式和口语的表达。
【用法七、 模拟英语对话交流】
用英语和ChatGPT交流，锻炼对话能力。
🌟 prompt一键复制
当我使用英语向你提问时，你首先要把我的问题改成标准的英语，然后再回答问题本身，并且你需要提供回答的中文翻译。记住，你的回答应该简短，不要做过多的解释。每当我提问时，你的回答应该遵循下面的格式
修正：｛根据我的问题改成的标准英语｝
答案：｛你对问题的答案，要用英文｝
翻译：｛将你的回答，翻译成中文｝---
【用法八、虚拟角色对话】
🌟 prompt一键复制
- 先用ChatGPT生成角色的介绍
我想以xxx为主角写一个故事，你帮我写一个主角的介绍，需要包括主角的名字，背景，性格，兴趣爱好，说话风格等。其中名字要接地气。并且根据设定的说话风格，举出3个它可能会说的话。
- 现在我想要用英语和xx对话，你首先要把我的问题改成标准的英语，然后在模拟xx的回答，并且你需要提供xx回答的中文翻译。记住，xx的回答应该简短，不要做过多的解释。
【用法九、备考雅思口语考试】
通过ChatGP低成本地扩展定制化的雅思口语native语料内容，获得更多好的表达。
🌟 prompt参考：我们在雅思口语学习/考试，把xx几个问题一人一句问答，对我的答案给出更native的说法，这个问题你给出3个答案
#chatgpt#", 441, 16,252,2023年02月21日 11:48
4856446250911862,1402400261,#ChatGPT#, 301, 21,275,2023年01月10日 19:34
4874103540161229,1801924214,"#硅谷101#
ChatGPT争议（上）：【AI茧房】我们的孩子会成为“迷失的一代”
#ChatGPT#

OpenAI做了谷歌不敢也不想做的事，那就是：还在研究阶段就对外公开了ChatGPT。这引发了巨大的争议：关于诈骗，关于作弊，关于人类未来的教育、认知的获取，以及未来大量工作被取代。这期视频，来和创新工场AI工程院执行院长，SeedV实验室创始人王咏刚深度聊聊：1）人类认知与AI茧房，2）安全担忧：AI能否打败AI，3）AI普及之后的未来社会形态。
当ChatGPT的技术更成熟更普及之后，“获知结论”的成本快速下降、变得无比方便的时候，很难想象人类懒惰的本性会将我们进化到什么地方，“思考”这件事情的成本会变得有多高。悲观情况是：因为人类的极度懒惰，互联网被AI生成的、错误率普遍高于人类知识工作者的“灌水内容”占领，我们的孩子成为“迷失的一代”。
时间轴：
00:00开头：争议
01:43人类认知与AI茧房
10:57 解决安全漏洞：能用AI打败AI吗？
22:40 未来社会形态：人需要工作吗？
26:09 个人感受
30:33 结尾彩蛋
一定要看视频结尾让人毛骨悚然的彩蛋哟！
L
陈茜inTheValley的微博视频", 57, 26,145,2023年02月28日 12:58
4872362761129253,6905054946,"ChatGPT狗屁通 中文名正式公布👏
ChatGPT的技术核心是GPT，Chat只是外表描述。“狗屁通”不仅仅是GPT的汉语拼音首字母，“通”字也表达了Chat 的含义。
相对于以前的Ai产品来说，ChatGPT已经实现了从“狗屁不通”到“狗屁通”的重大进步，用某些互联网大佬的话，叫量变带来了质变。但再怎么质变，还有显著的缺陷，还是狗屁，不是人话。
ChatGPT再厉害，他跟人的智能水平比，依然是降维式的存在，比作灵长类动物的话，可能都会引起强烈反对，所以在一个时期，先称为“狗”，有利于它再进步、进化。
当然，ChatGPT中文名也可以更具体一点叫“聊天狗屁通”，更能体现其现实特性。或者“扯谈狗屁通”理解应该更为深刻。
有类似命名的先例，AlphaGo中文翻译为：阿法狗。
不要担心“狗屁通”的中文命名不雅，比“阿法狗”来说其实好多了。
何况，还有典故：
清代有位县试主考，给考生批阅考卷时，批语分出了三种：放狗屁，狗放屁，放屁狗。
下属不解，赶忙请示：先生这么批，到底孰优孰劣，请明示！
主考大人说：放狗屁者为尚可，狗放屁者次之，放屁狗者最下。
PC/WAP版ChatGPT,试试玩一下，连问5个问题后有惊喜。
O
网页链接
#ChatGPT狗屁通#
#chatgpt#
#狗屁通#

千禧王国超话

2
美国", 100, 88,267,2023年02月23日 17:41
4871845457953980,3628056190,"美国大学用ChatGPT写密歇根校园枪击案哀悼信，一时间我都不知道该夸还是该骂了。
#美国#
#chatgpt#
#美国生活#

L
李三金Alex的微博视频", 137, 95,1080,2023年02月22日 07:25
4871657426780290,2318910945,"【
#周鸿祎称ChatGPT已达到大学生水平#
】2月20日，周鸿祎在社交平台发布视频称ChatGPT已具备大学毕业生的水平，在一两年里就会超越人类的智力，大概几年内会产生意识，会变成超强的提高社会生产力的工具。这也可能是人工智能毁灭人类的开始。
#ChatGPT#

@老板联播

L
老板联播的微博视频", 19, 40,126,2023年02月21日 18:58
4867565866719110,6310478884,"#情人节#
近在眼前，“萌兔情缘”系列道具也正式上线了，荒弟也想趁着这个机会送一套给心上人，顺便进行表白~
听说ChatGPT什么都能回答，于是荒弟向它讨教怎样能请大家也一起帮忙助个力，ChatGPT的回答如下——
方式一：转发本条微博，@ 出你的另一半进行表白
方式二：转发并留言说出自己理想中的另一半
为表现充足的诚意，助力大家为爱狂飙~我们将通过
@微博抽奖平台
从两种参与方式中抽选两人分别送出【回力球鞋两双】和【520元恋爱基金】！咱们一起过个齁甜的情人节~

荒野行动超话

#荒野行动#

#chatgpt#", 146, 180,71,2023年02月10日 12:00
4867985421895291,1711530911,"【ChatGPT带来惊喜与恐慌，
#专家称距离AI觉醒还很远#
】 面对火爆的
#ChatGPT#
，国内多家互联网公司也纷纷放出即将推出相类似产品的消息。横空出世的ChatGPT为什么值得这么多人关注？清华大学新闻学院教授、元宇宙文化实验室主任沈阳在接受新黄河记者采访时认为，ChatGPT的出现最鲜明的变革就是会有大量脑力劳动者被替换，这只是一个起点，就像之前因为科技的进步一些体力劳动者被替换一样。备受关注之余，很多人也提到了对于人工智能的惶恐，沈阳表示离所谓的AI觉醒还很远，ChatGPT依然存在很多值得改进的地方。
@济南时报

O
ChatGPT带来惊喜与恐慌，专家：距离AI觉醒还很远", 32, 26,106,2023年02月11日 15:47
4868009291942309,1654134123,"#ChatGPT#
【聊天机器人ChatGPT 通过美国执业医师资格考试】研究显示，人工智能（AI）聊天机器人ChatGPT通过美国执业医师资格考试（USMLE），得分达到或接近及格所需的60分。研究员指出，这标志着临床AI成熟的一个显著里程碑。
O
聊天机器人ChatGPT 通过美国执业医师资格考试", 98, 4,132,2023年02月11日 17:22
4866892743051464,2497298463,"P1：即将失业
P2：彻底下岗

#chatgpt#

#让ChatGPT写霍格沃兹之遗文案#", 38, 22,82,2023年02月08日 15:25
4866589834874506,1774041455,"带走11号的激情与声音，欧文的布鲁克林故事画上句号

欧文超话
#布鲁克林#
#chatgpt#

L
欧文官网的微博视频", 5, 38,150,2023年02月07日 19:21
4866428673196703,6036510456,"早上好，老baby们～
这是由科技马各通过大拇指在屏幕上摩擦，消耗若干卡路里打出来的。（不是ChatGPT
，大家以后文字聊天是不是都得加上这么一句
）
#ChatGPT#", 25, 125,564,2023年02月07日 08:41
4866274867285279,1648948823,"#晚安#
【科普：
#ChatGPT#
是什么？】
#国产ChatGPT究竟何时能出#
ChatGPT 属于不断发展的人工智能领域，即生成人工智能，它允许用户创建全新的内容，包括视频、音乐和文本。
L
英国学霸君的微博视频", 69, 6,66,2023年02月06日 22:30
4866091379327686,1655747731,"ChatGPT突然爆火🔥；但实际上中国不该大力发展需要超高算力的AI技术，因为人均资源不足。
++++
AI是算法，硬件（服务），资源三合一的产品，而且它会面向每个人服务。算法是数学问题，可以竞争，硬件也可以搞，芯片和计算机，可以自己用也可以全球卖，但是最后一点资源，也就是电力，没法搞。
电是太阳给的，光伏电力实际上直接和粮食竞争土地资源，虽说有些光伏电厂可以在非可耕地上架设，但这是AI需要的电力未出现大跃进的时代，等人均需要高能耗AI时就会冲突了。
在这个资源上中国比较吃亏，人口多耕地少，真要人均月耗五百度电时我们玩不动；和比特币相比无非是比特币只承载了一个记账功能，而ChatGPT实现了人工智能，但成本收益模型上有相通的地方，就是太阳能是基础成本被打包卖了。
这又得说回老奸巨猾的比尔盖茨，他已经是北美最大的农场主了，为什么？是比老师想汗滴禾下土吗？不是的，布局而已，他在买太阳能的使用权。
高能耗AI产品崛起后，它的农场铺上太阳能板产AI服务赚钱超过粮食，他就会减少粮食生产。现在无非是他在后面悄咪咪不显山露水的收土地，纳德拉站在前面声嘶力竭的鼓吹AI，都是套路。
不要上他们当。我们每年还在进口一亿吨大豆呢。最终没有土地这样去竞争。你想吃猪肉还是问谷歌，这不是一目了然的问题嘛。别去跟傻子们一起瞎起哄，上阶级敌人的当。
#马斯克盛赞的chatgpt国内早就有了#
#chatgpt能取代搜索引擎吗#
#传百度将做chatgpt后股价回春#
#百度将推出类似chatgpt人工智能工具#
#chatgpt#", 60, 41,159,2023年02月06日 10:20
